Data,Pattern,Order,Call Count,Enumerate time (seconds)
human,query_dense_16_42,ORBIT,745233,0.08251939
human,query_dense_4_42,ORBIT,211315,1.08472184
human,query_sparse_20_14,VF2++,1146145,0.03966593
human,query_dense_4_193,DPiso,484386,2.45785281
human,query_dense_8_54,ORBIT,218502330,134.35092836
human,query_sparse_20_188,VF2++,3922162,0.12450453
human,query_dense_4_195,GraphQL,20621,0.04718058
human,query_dense_8_14,VF2++,1268758493,716.58004191
human,query_dense_4_188,TurboISO,58332,0.11306094
human,query_sparse_8_124,GraphQL,2716550,0.65063588
human,query_dense_8_144,VF2++,61707099,16.32295997
human,query_sparse_12_129,VF2++,743649,0.10454009
human,query_dense_4_171,DPiso,211206,1.08995193
human,query_dense_4_122,VF2++,69056,0.00702798
human,query_sparse_12_50,ORBIT,43259232,1.26758478
human,query_dense_8_137,TurboISO,69424,0.0108802
human,query_dense_4_180,GraphQL,43822,0.20445231
human,query_dense_12_11,GraphQL,108815585,38.28842691
human,query_sparse_8_45,ORBIT,6,9.08e-06
human,query_dense_4_92,TurboISO,52450,0.31122615
human,query_dense_4_73,VF2++,3769,0.00047562
human,query_dense_4_197,DPiso,20964,0.0021294
human,query_sparse_12_132,GraphQL,835485291,175.68882253
human,query_sparse_16_182,TurboISO,2007339057,433.74693487
human,query_dense_4_79,VF2++,3503,0.00747767
human,query_dense_16_107,TurboISO,1067650,0.0961743
human,query_dense_4_134,GraphQL,484027,0.85638984
human,query_dense_4_15,TurboISO,487566,2.57622879
human,query_dense_4_89,VF2++,107279,0.03527415
human,query_sparse_8_116,DPiso,147824949,49.98089248
human,query_sparse_16_126,VF2++,0,8.14e-06
human,query_dense_12_94,GraphQL,924625492,584.95517131
human,query_dense_8_197,DPiso,6874,0.00053153
human,query_dense_8_146,GraphQL,357634016,1189.32313861
human,query_dense_12_132,TurboISO,1505790665,1072.06553905
human,query_sparse_20_120,ORBIT,0,9.72e-06
human,query_sparse_12_190,VF2++,43195042,4.60090688
human,query_dense_8_34,VF2++,342136154,1449.80256786
human,query_sparse_8_183,VF2++,12086320,2.36341604
human,query_dense_8_54,TurboISO,212454912,139.80965444
human,query_dense_4_84,TurboISO,145,7.107e-05
human,query_dense_4_16,ORBIT,64629,0.02064983
human,query_sparse_8_93,ORBIT,186634741,68.84904856
human,query_dense_4_72,DPiso,184673,0.11763453
human,query_dense_4_133,GraphQL,119296,0.14268022
human,query_dense_4_67,VF2++,61517,0.20489602
human,query_dense_8_93,GraphQL,85035903,325.85306512
human,query_dense_4_145,ORBIT,487566,2.44011225
human,query_sparse_12_146,TurboISO,4522894152,260.92806701
human,query_dense_4_58,DPiso,216,7.559e-05
human,query_dense_4_160,ORBIT,487566,2.43617889
human,query_dense_4_78,DPiso,61517,0.20498371
human,query_dense_4_86,VF2++,93865,0.12595031
human,query_dense_4_77,TurboISO,59209,0.04772475
human,query_dense_8_158,GraphQL,1038615,0.5247142
human,query_sparse_12_56,DPiso,0,9.02e-06
human,query_dense_4_141,DPiso,250,0.00020483
human,query_dense_4_4,GraphQL,54867,0.00566536
human,query_sparse_16_49,DPiso,0,1.008e-05
human,query_sparse_16_46,GraphQL,0,1.028e-05
human,query_sparse_8_37,DPiso,10001227049,491.40496035
human,query_dense_4_42,GraphQL,207522,1.20992155
human,query_sparse_8_23,VF2++,111983340,17.57234495
human,query_dense_4_162,DPiso,2499,0.00039304
human,query_dense_4_134,VF2++,484066,1.45395784
human,query_dense_12_50,GraphQL,167674,0.0420072
human,query_sparse_8_48,TurboISO,19282077,16.664673
human,query_dense_4_108,VF2++,120472,0.66283717
human,query_dense_4_62,DPiso,487436,1.04295377
human,query_dense_4_193,TurboISO,484386,2.46191252
human,query_sparse_8_139,VF2++,1520375543,620.1975375
human,query_dense_4_54,TurboISO,120472,0.71400061
human,query_sparse_8_189,VF2++,225659168,259.84082986
human,query_dense_4_192,DPiso,211206,1.04208999
human,query_dense_16_53,DPiso,6122176501,465.81589498
human,query_dense_12_50,DPiso,405274,0.04514261
human,query_dense_8_184,GraphQL,265054,0.39582952
human,query_dense_4_177,ORBIT,487566,2.43453424
human,query_dense_4_45,GraphQL,281544,0.09177835
human,query_sparse_8_49,DPiso,29449138,3.13014894
human,query_dense_4_45,ORBIT,281544,0.08541404
human,query_dense_8_101,VF2++,1594520811,878.6244019
human,query_dense_4_85,TurboISO,200,8.243e-05
human,query_dense_4_153,GraphQL,207522,1.15169039
human,query_sparse_20_123,TurboISO,0,9.79e-06
human,query_dense_4_196,DPiso,4006,0.00440126
human,query_sparse_8_129,DPiso,11042472883,1466.63047507
human,query_dense_4_100,GraphQL,244795,0.77248456
human,query_dense_8_95,ORBIT,394725,0.28114606
human,query_dense_16_102,VF2++,13775868,2.24877005
human,query_dense_4_167,DPiso,207524,0.09895337
human,query_dense_8_67,TurboISO,11860389,40.69882402
human,query_dense_8_195,VF2++,175204189,408.67127388
human,query_dense_4_33,GraphQL,86132,0.5036206
human,query_sparse_16_77,ORBIT,970423353,333.65973313
human,query_dense_8_127,DPiso,1112413179,360.35967057
human,query_dense_8_152,DPiso,998076,0.44158059
human,query_sparse_16_182,ORBIT,14081416657,609.30569697
human,query_dense_8_27,TurboISO,99935541,195.347998
human,query_dense_8_7,VF2++,4763534,2.11409162
human,query_sparse_16_23,VF2++,53339,0.00168064
human,query_dense_4_165,VF2++,207522,1.15480243
human,query_dense_4_192,TurboISO,207522,1.18205497
human,query_sparse_8_46,VF2++,48,9.05e-06
human,query_sparse_12_100,ORBIT,0,8.26e-06
human,query_sparse_8_87,GraphQL,0,8.2e-06
human,query_dense_16_10,VF2++,11909546,0.82808064
human,query_sparse_20_93,TurboISO,0,8.98e-06
human,query_dense_4_137,GraphQL,120472,0.70401902
human,query_dense_4_155,VF2++,1122031,5.70584302
human,query_dense_8_126,ORBIT,14566848854,1604.24964296
human,query_sparse_8_64,VF2++,3267446643,1004.89387473
human,query_dense_4_31,VF2++,95,9.47e-06
human,query_sparse_8_28,GraphQL,205308620,148.1868495
human,query_dense_12_101,ORBIT,1956154155,100.52984261
human,query_dense_4_90,ORBIT,61517,0.20534673
human,query_sparse_8_44,ORBIT,6839487319,1591.69898923
human,query_dense_8_175,VF2++,483282269,923.62516354
human,query_dense_8_1,ORBIT,862771484,866.31985603
human,query_dense_8_4,DPiso,32592753,140.4970366
human,query_dense_4_112,DPiso,3344,0.00754905
human,query_dense_4_30,ORBIT,274876,0.85168541
human,query_sparse_12_46,VF2++,0,7.68e-06
human,query_dense_4_176,TurboISO,2775,0.01097597
human,query_dense_8_51,GraphQL,76908077,205.65714649
human,query_dense_4_21,ORBIT,119256,0.10471593
human,query_sparse_16_10,GraphQL,16892921,17.28769581
human,query_dense_4_186,ORBIT,487581,0.24735836
human,query_dense_4_139,GraphQL,41921,0.14447134
human,query_sparse_20_70,DPiso,0,9.3e-06
human,query_dense_4_128,TurboISO,409,0.00014108
human,query_sparse_12_6,DPiso,1586262996,231.89096112
human,query_dense_4_122,ORBIT,69168,0.00614207
human,query_dense_4_139,VF2++,101297,0.10021477
human,query_dense_8_94,TurboISO,314984678,184.45981364
human,query_dense_4_1,VF2++,603,0.00024175
human,query_dense_8_23,GraphQL,85673814,81.87943212
human,query_sparse_8_39,DPiso,34763944,4.16727969
human,query_dense_12_148,DPiso,1923430,1.25288597
human,query_dense_4_181,DPiso,295,0.00089268
human,query_sparse_16_166,TurboISO,2553,0.00013989
human,query_dense_4_180,VF2++,210919,0.1569005
human,query_sparse_8_72,TurboISO,14820,0.0041232
human,query_sparse_8_7,GraphQL,3637118,2.35738835
human,query_sparse_8_72,VF2++,39106,0.00211217
human,query_sparse_8_23,DPiso,112245902,17.49987278
human,query_dense_8_160,TurboISO,41414231,94.91330483
human,query_sparse_16_23,DPiso,64568,0.00208475
human,query_sparse_8_14,ORBIT,771862591,188.4652672
human,query_dense_8_174,VF2++,22242,0.00317836
human,query_sparse_12_36,GraphQL,509426078,293.64142494
human,query_dense_4_95,GraphQL,33420,0.0564342
human,query_dense_4_49,TurboISO,1500,0.00744708
human,query_sparse_8_109,TurboISO,35472482,5.96953176
human,query_dense_4_89,ORBIT,142620,0.03367561
human,query_dense_8_42,VF2++,45810875,17.56405744
human,query_sparse_20_180,GraphQL,0,8.91e-06
human,query_dense_8_152,VF2++,998576,0.47333555
human,query_dense_4_61,DPiso,20609,0.08971184
human,query_dense_4_184,TurboISO,80774,0.21619667
human,query_dense_4_184,DPiso,80774,0.21752952
human,query_dense_4_29,TurboISO,6071,0.01986957
human,query_sparse_12_109,VF2++,0,7.58e-06
human,query_sparse_16_18,GraphQL,0,8.75e-06
human,query_dense_16_9,DPiso,7304063,0.29499748
human,query_dense_4_191,GraphQL,61517,0.03032545
human,query_sparse_16_61,DPiso,4,1.397e-05
human,query_dense_8_118,VF2++,11438214,20.52423136
human,query_sparse_16_82,GraphQL,7,9.12e-06
human,query_dense_8_92,TurboISO,363384,0.27869826
human,query_dense_4_41,DPiso,100654,0.05293343
human,query_dense_8_37,ORBIT,9066454298,478.20709852
human,query_dense_4_182,TurboISO,32005,0.00468159
human,query_sparse_8_164,VF2++,2726531925,906.20598876
human,query_dense_4_129,GraphQL,274876,0.89995274
human,query_sparse_8_114,ORBIT,4433328,0.10642029
human,query_sparse_12_31,ORBIT,521639,0.02421738
human,query_dense_8_197,TurboISO,8536,0.00088964
human,query_sparse_20_120,VF2++,0,9.2e-06
human,query_dense_4_59,DPiso,310,0.00134016
human,query_dense_8_127,GraphQL,1097969607,387.0587801
human,query_dense_4_19,DPiso,11546,0.01911823
human,query_dense_4_76,ORBIT,207540,0.26439017
human,query_dense_4_69,TurboISO,61517,0.21641541
human,query_dense_12_198,ORBIT,81371690,25.47452895
human,query_sparse_8_199,GraphQL,8751024,10.82823364
human,query_dense_4_158,VF2++,5794,0.02583068
human,query_dense_4_19,VF2++,1606,0.00035114
human,query_dense_8_180,TurboISO,7858,0.0012818
human,query_dense_4_7,ORBIT,3,7.89e-06
human,query_dense_4_123,DPiso,104329,0.40518781
human,query_sparse_16_61,TurboISO,9,9.67e-06
human,query_sparse_8_16,TurboISO,11914,0.00163963
human,query_sparse_16_61,GraphQL,4,1.018e-05
human,query_sparse_12_89,VF2++,31,9.61e-06
human,query_dense_8_172,VF2++,6142486,6.92013908
human,query_dense_4_57,GraphQL,631,0.00010563
human,query_dense_4_164,TurboISO,23477,0.02825056
human,query_dense_4_148,ORBIT,95,0.00028155
human,query_sparse_8_12,ORBIT,50951489276,1598.23303661
human,query_sparse_8_108,DPiso,19366014,4.23192415
human,query_dense_4_62,TurboISO,207522,1.18016799
human,query_dense_4_149,DPiso,63606,0.25562931
human,query_sparse_8_179,GraphQL,806296795,1063.15398749
human,query_dense_8_148,TurboISO,3286504933,1413.4004081
human,query_sparse_8_137,GraphQL,203906,0.02135897
human,query_sparse_8_87,TurboISO,0,8.03e-06
human,query_dense_4_186,VF2++,487581,0.23498021
human,query_dense_4_183,TurboISO,195,9.704e-05
human,query_dense_20_149,ORBIT,522519,0.0221097
human,query_dense_8_60,DPiso,42887,0.00865628
human,query_dense_12_1,DPiso,4748524,0.29108234
human,query_sparse_16_32,VF2++,545,2.635e-05
human,query_dense_12_4,GraphQL,7590391,8.59939053
human,query_sparse_16_102,TurboISO,15404610,0.71126779
human,query_dense_20_66,VF2++,4359516928,904.8075368
human,query_dense_8_64,GraphQL,1672574345,1709.99654222
human,query_dense_4_44,GraphQL,120472,0.71237412
human,query_sparse_8_125,GraphQL,67,1.628e-05
human,query_sparse_8_113,TurboISO,624317290,609.76429445
human,query_sparse_8_72,ORBIT,39476,0.00189708
human,query_dense_8_145,ORBIT,311633781,1280.63310755
human,query_sparse_16_62,ORBIT,21,1.145e-05
human,query_dense_8_139,DPiso,2789701438,935.40150086
human,query_sparse_20_22,ORBIT,0,1.017e-05
human,query_dense_4_160,DPiso,487566,2.4708412
human,query_dense_4_153,DPiso,207522,1.14953616
human,query_sparse_8_74,DPiso,51371747,11.59256319
human,query_sparse_12_146,DPiso,4507700173,247.22958629
human,query_dense_8_75,DPiso,13397201151,1750.15179326
human,query_dense_8_49,TurboISO,20510403,51.33653297
human,query_dense_8_137,GraphQL,69369,0.01404665
human,query_dense_4_127,VF2++,211206,1.04138378
human,query_dense_4_130,TurboISO,101390,0.30850366
human,query_sparse_20_18,ORBIT,34833,0.00189148
human,query_dense_4_125,GraphQL,47215,0.31496369
human,query_dense_12_6,ORBIT,913127512,365.06504188
human,query_sparse_12_109,ORBIT,0,8.96e-06
human,query_sparse_8_21,TurboISO,828977936,299.62045841
human,query_sparse_8_188,VF2++,440881228,776.97108145
human,query_dense_4_77,GraphQL,36154,0.03107787
human,query_sparse_8_27,GraphQL,106598466,228.86116516
human,query_dense_8_15,DPiso,401204080,395.35474711
human,query_sparse_16_196,DPiso,0,9.19e-06
human,query_sparse_8_44,VF2++,6792636779,1637.2025716
human,query_dense_4_73,GraphQL,9841,0.00058869
human,query_sparse_12_107,TurboISO,219103,0.02315154
human,query_dense_12_193,ORBIT,21717550,18.77373597
human,query_dense_4_128,GraphQL,339,0.00020358
human,query_sparse_12_6,ORBIT,1529927916,185.39549252
human,query_dense_8_157,DPiso,70546035,33.91550381
human,query_dense_4_132,TurboISO,1122031,6.01272464
human,query_sparse_12_196,GraphQL,38298160,1.02857224
human,query_sparse_8_127,TurboISO,1200305202,327.5650773
human,query_dense_4_31,DPiso,42,9.22e-06
human,query_sparse_16_135,ORBIT,0,9.59e-06
human,query_sparse_16_126,ORBIT,0,9.09e-06
human,query_dense_4_26,VF2++,21835,0.00874385
human,query_sparse_20_180,TurboISO,0,9.59e-06
human,query_sparse_20_156,ORBIT,0,9.46e-06
human,query_dense_4_19,ORBIT,1460,0.00092311
human,query_sparse_8_122,VF2++,50975267,6.98590676
human,query_dense_12_50,TurboISO,444586,0.04299943
human,query_dense_8_180,ORBIT,11196,0.00203305
human,query_dense_20_93,GraphQL,252008667,7.40254286
human,query_dense_4_144,ORBIT,487581,0.23382784
human,query_dense_4_39,VF2++,487581,0.23434837
human,query_sparse_12_155,GraphQL,538649191,69.27740907
human,query_dense_4_81,DPiso,119296,0.1372092
human,query_dense_4_94,VF2++,15783,0.11995031
human,query_dense_4_36,VF2++,63606,0.27094457
human,query_sparse_8_7,VF2++,3221152,2.34887192
human,query_dense_4_154,VF2++,252737,0.26419661
human,query_sparse_16_165,ORBIT,0,9.44e-06
human,query_dense_4_34,ORBIT,279,7.556e-05
human,query_sparse_8_198,DPiso,49768,0.00483452
human,query_dense_4_24,TurboISO,61517,0.21615665
human,query_sparse_16_148,ORBIT,0,9.03e-06
human,query_dense_4_36,GraphQL,63558,0.39616387
human,query_dense_4_110,GraphQL,41921,0.13705866
human,query_dense_4_14,VF2++,101390,0.27309258
human,query_dense_4_64,ORBIT,274876,0.82161958
human,query_dense_8_45,ORBIT,38322,0.0028648
human,query_dense_4_48,GraphQL,35858,0.05545161
human,query_dense_4_84,GraphQL,145,7.409e-05
human,query_sparse_16_82,ORBIT,4490,0.00022123
human,query_sparse_16_126,DPiso,0,9.02e-06
human,query_dense_4_87,GraphQL,101287,0.37920389
human,query_dense_12_107,DPiso,446,9.901e-05
human,query_dense_4_148,TurboISO,95,0.00027806
human,query_dense_8_184,DPiso,266162,0.40059294
human,query_dense_4_115,GraphQL,322,0.00164451
human,query_sparse_8_167,ORBIT,17736262,3.25395353
human,query_dense_4_156,GraphQL,1116295,0.63448816
human,query_dense_8_111,GraphQL,162877,0.0591948
human,query_dense_4_152,GraphQL,9524,0.01993374
human,query_sparse_12_56,GraphQL,0,9.52e-06
human,query_dense_8_90,ORBIT,146044202,139.37076732
human,query_dense_12_132,DPiso,1505314552,1051.74884439
human,query_dense_8_107,ORBIT,5690955508,883.52170184
human,query_dense_12_146,DPiso,89628131,4.78026865
human,query_dense_4_36,ORBIT,63606,0.26483191
human,query_dense_8_122,TurboISO,7154032,21.8790943
human,query_dense_4_196,TurboISO,1652,0.00485324
human,query_sparse_8_61,TurboISO,26212,0.00749004
human,query_dense_4_19,GraphQL,11546,0.01812057
human,query_dense_4_84,ORBIT,734,0.00012759
human,query_sparse_12_1,ORBIT,21040060,1.04869119
human,query_dense_4_153,TurboISO,207522,1.09034245
human,query_sparse_16_85,ORBIT,516,2.885e-05
human,query_dense_4_103,ORBIT,184673,0.11918701
human,query_sparse_12_20,ORBIT,109600,0.00695781
human,query_dense_4_146,DPiso,120494,0.03659963
human,query_dense_8_44,GraphQL,2254886866,860.69495164
human,query_dense_20_66,ORBIT,51737074692,1394.1831787
human,query_dense_8_61,VF2++,23357,0.01107168
human,query_dense_4_183,DPiso,196,0.00010741
human,query_sparse_12_61,DPiso,0,8.78e-06
human,query_dense_4_194,GraphQL,59848,0.11257675
human,query_dense_8_100,TurboISO,3547638390,778.70983041
human,query_sparse_20_66,ORBIT,0,1.022e-05
human,query_sparse_8_73,TurboISO,15877482,6.59825833
human,query_dense_4_163,VF2++,21835,0.00902717
human,query_dense_12_193,DPiso,21970029,18.66801194
human,query_sparse_16_49,TurboISO,24,8.38e-06
human,query_dense_4_2,DPiso,274876,0.8450295
human,query_dense_4_189,TurboISO,68409,0.23848206
human,query_dense_8_122,VF2++,34253919,11.83020049
human,query_sparse_16_108,TurboISO,284,1.85e-05
human,query_sparse_8_90,GraphQL,0,7.95e-06
human,query_sparse_8_3,TurboISO,25,7.17e-06
human,query_dense_8_72,TurboISO,31964,0.01907149
human,query_sparse_16_31,DPiso,0,9.14e-06
human,query_dense_8_156,GraphQL,1081000,0.82886301
human,query_dense_12_56,TurboISO,51108465,6.56013801
human,query_dense_8_180,VF2++,7846,0.00160197
human,query_dense_4_16,VF2++,102359,0.18332027
human,query_dense_8_90,VF2++,419877650,289.53664775
human,query_dense_20_93,ORBIT,252255621,6.57743291
human,query_dense_8_69,GraphQL,13442258,32.52529845
human,query_sparse_8_105,DPiso,77557,0.0093475
human,query_dense_4_28,GraphQL,119296,0.14124614
human,query_dense_4_111,TurboISO,1113,0.00123067
human,query_sparse_20_162,DPiso,25053985,1.13444016
human,query_dense_8_100,DPiso,3327268026,749.83553695
human,query_dense_4_97,DPiso,101390,0.30435552
human,query_dense_4_98,GraphQL,28972,0.10175555
human,query_dense_8_120,DPiso,48975446,4.72220892
human,query_dense_8_115,ORBIT,15275595069,1233.00897835
human,query_sparse_8_107,VF2++,584991632,1132.85224991
human,query_dense_20_123,GraphQL,209109069,245.42430703
human,query_dense_8_74,VF2++,40729666,45.89360615
human,query_dense_4_152,VF2++,9524,0.01943994
human,query_dense_8_39,ORBIT,152565874,47.66644403
human,query_sparse_16_82,TurboISO,3195,0.00010792
human,query_dense_8_1,VF2++,862771484,910.95490857
human,query_sparse_16_46,ORBIT,8,1.133e-05
human,query_dense_4_131,TurboISO,487566,2.44411821
human,query_dense_12_132,VF2++,1507748668,1078.44078199
human,query_sparse_20_144,ORBIT,228,3.95e-05
human,query_dense_16_160,DPiso,13712,0.00058491
human,query_sparse_8_64,TurboISO,3245061410,673.77601935
human,query_dense_12_1,TurboISO,4917967,0.30716797
human,query_dense_8_175,TurboISO,483282269,866.68887151
human,query_dense_4_27,TurboISO,97650,0.2715693
human,query_dense_4_169,VF2++,13919,0.0182801
human,query_sparse_8_12,DPiso,50948875026,1597.90787557
human,query_dense_4_198,DPiso,487566,2.62587602
human,query_dense_4_56,GraphQL,4316,0.0113873
human,query_sparse_8_152,VF2++,14220061,3.05340038
human,query_dense_4_50,VF2++,487028,0.24578345
human,query_dense_4_53,ORBIT,120654,0.55982359
human,query_sparse_8_113,ORBIT,1937247034,222.46150497
human,query_sparse_8_121,DPiso,6579711304,477.58351882
human,query_dense_8_58,ORBIT,1572730390,973.32506006
human,query_sparse_8_15,GraphQL,17216647,10.06050889
human,query_dense_4_185,VF2++,198226,0.3481747
human,query_dense_20_66,TurboISO,933282509,310.29329358
human,query_dense_4_144,TurboISO,487581,0.2347893
human,query_dense_8_7,DPiso,2882412,2.42839858
human,query_sparse_8_95,TurboISO,385702,0.20239201
human,query_sparse_8_135,VF2++,1565856421,1787.93754932
human,query_dense_4_8,DPiso,30713,0.07881837
human,query_dense_8_156,DPiso,7930238,1.96469951
human,query_dense_4_80,GraphQL,369,0.00010876
human,query_dense_12_22,TurboISO,78172,0.01430721
human,query_sparse_16_42,DPiso,5548167,0.59705773
human,query_dense_12_31,GraphQL,68267,0.01106621
human,query_sparse_8_173,VF2++,4962,0.00034583
human,query_sparse_16_160,GraphQL,0,8.62e-06
