1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,pattern,data
0,218,759,16,36,450,291,1231,358,177,17,447,12,28,30,query_sparse_32_21,eu2005
0,99,573,29,19,471,142,1176,1423,91,29,502,40,50,0,query_sparse_16_180,eu2005
0,48,73,73,16,16,70,284,118,100,22,80,232,129,157,query_dense_24_92,eu2005
0,21,85,132,0,0,26,85,0,28,17,100,519,54,265,query_dense_32_5,eu2005
0,3,10,72,0,0,0,0,0,21,72,60,0,0,0,query_dense_4_148,eu2005
0,9,25,70,0,0,10,94,0,7,8,24,108,28,116,query_dense_8_108,eu2005
0,11,11,123,0,0,0,0,0,25,118,49,0,0,0,query_dense_4_200,eu2005
0,241,717,92,38,549,358,1678,139,248,97,371,0,0,0,query_sparse_32_82,eu2005
0,35,587,36,2,318,44,1637,348,5,37,244,0,0,0,query_dense_24_29,eu2005
0,18,115,56,8,18,34,158,45,144,51,271,124,76,111,query_dense_16_25,eu2005
0,276,644,90,93,375,425,1102,270,752,94,621,33,28,25,query_sparse_32_94,eu2005
0,71,443,260,4,271,99,611,286,136,247,653,170,221,0,query_sparse_24_157,eu2005
0,68,445,95,35,282,69,677,469,142,89,671,215,20,140,query_dense_32_122,eu2005
0,8,70,22,0,0,8,261,0,0,0,0,55,26,70,query_dense_8_20,eu2005
0,38,26,71,0,0,47,58,0,67,66,71,126,37,60,query_dense_8_78,eu2005
0,252,936,136,57,810,364,943,674,274,140,245,194,39,0,query_sparse_32_158,eu2005
0,4,20,81,0,0,0,0,0,0,0,0,111,104,0,query_dense_4_24,eu2005
0,114,573,104,4,528,140,763,206,132,102,347,140,162,50,query_sparse_24_111,eu2005
0,12,229,74,4,52,13,11,237,30,28,470,181,50,133,query_dense_24_13,eu2005
0,18,3,24,0,0,18,28,0,41,10,9,16,44,67,query_dense_8_132,eu2005
0,37,460,32,1,291,39,188,396,77,32,453,61,116,0,query_sparse_8_75,eu2005
0,27,250,84,3,258,29,54,515,48,85,141,143,307,91,query_dense_16_115,eu2005
0,20,117,71,1,12,19,290,138,41,67,148,54,330,0,query_dense_8_177,eu2005
0,40,230,31,1,79,74,299,101,286,27,218,49,213,0,query_sparse_8_2,eu2005
0,275,699,132,51,712,388,429,267,361,137,227,198,94,0,query_sparse_32_43,eu2005
0,94,575,171,10,450,161,1011,461,123,165,408,87,361,0,query_sparse_32_128,eu2005
0,50,156,47,7,127,57,112,191,88,48,302,77,102,0,query_sparse_8_147,eu2005
0,22,4,73,0,0,35,31,87,38,29,106,246,116,171,query_dense_24_119,eu2005
0,156,601,66,18,404,225,994,158,213,69,425,91,76,0,query_sparse_24_99,eu2005
0,23,382,0,11,162,28,938,559,0,0,0,0,0,0,query_dense_24_167,eu2005
0,37,240,22,1,165,47,355,361,44,22,132,27,75,0,query_sparse_8_56,eu2005
0,158,847,179,14,701,233,1206,558,121,180,538,115,179,0,query_sparse_32_136,eu2005
0,59,458,99,14,428,63,869,137,99,76,429,223,174,157,query_dense_32_100,eu2005
0,34,314,146,1,225,37,102,0,47,124,548,190,162,177,query_dense_24_22,eu2005
0,34,141,73,15,121,39,80,133,60,51,387,175,71,146,query_dense_24_161,eu2005
0,24,198,34,1,71,19,278,187,13,25,77,8,81,92,query_dense_16_198,eu2005
0,3,32,81,0,0,5,83,0,8,5,50,99,32,125,query_dense_8_136,eu2005
0,39,232,213,6,46,40,452,141,89,195,901,426,292,201,query_dense_32_36,eu2005
0,128,851,44,23,689,195,1983,820,120,48,195,74,50,0,query_sparse_32_199,eu2005
0,352,822,138,83,664,529,1215,442,381,148,296,198,170,0,query_sparse_32_8,eu2005
0,85,503,145,6,316,128,1109,524,66,143,297,0,0,0,query_sparse_16_47,eu2005
0,107,268,129,1,200,153,701,194,150,87,306,65,66,45,query_sparse_16_91,eu2005
0,0,0,58,0,0,0,0,0,0,0,0,0,0,87,query_dense_4_136,eu2005
0,2,27,32,0,0,2,125,0,3,16,68,47,49,76,query_dense_8_57,eu2005
0,10,23,77,0,0,0,0,0,20,72,69,0,0,0,query_dense_4_150,eu2005
0,6,132,121,0,58,10,109,38,11,98,69,77,43,76,query_dense_16_93,eu2005
0,110,561,13,15,370,170,1107,470,274,12,352,17,36,0,query_sparse_16_73,eu2005
0,1,132,27,0,119,0,0,0,9,14,64,0,0,59,query_dense_8_196,eu2005
0,138,668,60,27,403,224,1602,453,4,56,139,0,0,0,query_sparse_24_133,eu2005
0,37,204,95,6,129,56,309,188,63,99,280,275,157,168,query_dense_32_43,eu2005
0,11,16,75,0,0,0,0,0,26,67,70,0,0,0,query_dense_4_16,eu2005
0,27,99,137,1,33,40,187,0,47,140,104,175,174,0,query_sparse_8_170,eu2005
0,12,182,49,0,157,10,120,150,1,27,39,79,290,0,query_sparse_8_13,eu2005
0,1,24,104,0,0,0,0,0,0,0,0,114,96,0,query_dense_4_192,eu2005
0,98,215,144,17,148,116,224,0,193,146,362,219,124,0,query_sparse_16_38,eu2005
0,14,60,61,1,3,17,234,69,31,63,23,172,78,126,query_dense_16_141,eu2005
0,11,159,28,0,0,10,1041,282,13,15,139,26,73,0,query_dense_8_188,eu2005
0,38,193,155,7,103,78,272,0,78,157,322,429,362,278,query_dense_32_145,eu2005
0,169,1267,74,25,876,262,1919,676,90,77,206,47,12,0,query_sparse_32_138,eu2005
0,120,864,167,4,726,147,1139,545,135,164,395,156,74,74,query_sparse_24_3,eu2005
0,25,49,118,1,58,30,93,0,42,123,77,267,243,98,query_dense_16_166,eu2005
0,32,188,50,0,105,53,594,246,32,48,295,56,82,0,query_sparse_8_133,eu2005
0,169,626,87,22,550,258,906,366,229,85,424,18,27,24,query_sparse_32_50,eu2005
0,51,610,185,6,407,61,636,355,93,108,537,336,646,137,query_dense_32_117,eu2005
0,76,452,318,3,357,79,492,299,61,207,382,162,209,159,query_dense_32_14,eu2005
0,13,9,124,0,0,19,36,0,25,112,20,217,67,85,query_dense_16_136,eu2005
0,60,484,26,7,469,89,690,487,22,26,177,0,0,0,query_sparse_16_124,eu2005
0,38,56,131,6,28,0,0,0,94,130,182,0,0,47,query_sparse_8_53,eu2005
0,64,255,186,13,206,47,296,0,113,128,345,255,51,120,query_dense_24_145,eu2005
0,40,418,206,3,342,59,284,316,61,189,360,217,165,136,query_dense_32_156,eu2005
0,18,226,29,2,191,41,559,400,11,32,199,0,0,0,query_sparse_8_140,eu2005
0,47,494,151,4,422,67,664,647,42,124,427,156,364,66,query_dense_24_111,eu2005
0,36,114,161,2,24,47,304,48,72,123,459,354,187,252,query_dense_32_39,eu2005
0,14,144,19,2,6,23,542,113,43,19,124,26,41,0,query_dense_8_113,eu2005
0,5,4,69,0,0,7,11,0,11,16,11,137,47,147,query_dense_16_66,eu2005
0,28,25,70,0,0,28,59,0,36,36,17,151,49,89,query_dense_8_25,eu2005
0,114,741,235,11,667,135,402,245,169,233,798,239,395,0,query_sparse_32_117,eu2005
0,36,366,55,1,325,41,345,221,29,47,218,68,42,50,query_dense_16_106,eu2005
0,247,715,46,36,610,417,1106,316,156,51,435,47,83,0,query_sparse_32_91,eu2005
0,85,639,21,14,426,143,1352,125,77,24,227,54,80,0,query_sparse_24_123,eu2005
0,23,299,85,0,220,34,224,277,27,85,260,128,130,0,query_sparse_8_187,eu2005
0,0,122,0,0,126,0,0,0,0,0,0,0,0,0,query_dense_4_48,eu2005
0,84,731,24,7,583,112,1161,416,57,26,358,47,22,0,query_sparse_24_24,eu2005
0,48,154,98,24,129,70,323,326,89,96,264,319,245,234,query_dense_32_115,eu2005
0,13,38,42,0,4,29,216,118,23,17,85,234,82,111,query_dense_24_166,eu2005
0,49,117,53,1,75,70,252,213,68,53,189,66,90,0,query_sparse_8_145,eu2005
0,90,756,238,11,658,128,1122,653,93,239,600,254,147,46,query_sparse_32_90,eu2005
0,50,54,184,0,13,61,132,0,66,185,125,254,20,0,query_sparse_8_95,eu2005
0,28,30,124,0,8,43,55,64,60,93,98,298,162,266,query_dense_32_139,eu2005
0,57,496,80,6,346,29,919,0,72,62,564,0,0,118,query_dense_24_95,eu2005
0,81,156,105,18,102,93,245,0,89,107,227,174,112,37,query_sparse_16_195,eu2005
0,67,561,69,20,409,107,1251,704,41,71,14,0,0,0,query_sparse_16_49,eu2005
0,0,145,0,0,159,0,0,0,0,0,0,0,0,0,query_dense_4_106,eu2005
0,0,102,0,0,113,0,0,0,0,0,0,0,0,0,query_dense_4_125,eu2005
0,25,173,142,1,15,27,438,0,16,17,293,230,79,217,query_dense_16_110,eu2005
0,53,775,240,2,737,23,262,108,69,227,655,91,190,135,query_dense_32_173,eu2005
0,142,737,66,33,467,242,1224,401,141,68,464,0,0,0,query_sparse_24_26,eu2005
0,86,639,122,10,555,119,976,923,50,123,111,46,79,0,query_sparse_24_58,eu2005
0,137,958,136,11,836,193,749,179,145,138,523,110,159,0,query_sparse_32_142,eu2005
0,28,352,34,1,259,40,493,384,24,34,210,0,0,0,query_sparse_8_30,eu2005
0,13,113,65,2,98,16,192,0,12,62,31,87,97,99,query_dense_8_172,eu2005
0,55,364,120,8,252,79,706,138,64,125,307,0,0,0,query_sparse_16_100,eu2005
0,273,392,65,47,183,391,1251,289,303,66,190,91,45,0,query_sparse_24_45,eu2005
0,24,151,120,3,88,16,94,0,31,86,372,222,80,112,query_dense_16_43,eu2005
0,64,326,93,11,28,79,1159,107,117,79,720,236,141,174,query_dense_32_9,eu2005
0,23,182,54,2,82,41,302,151,54,40,154,94,327,45,query_dense_8_60,eu2005
0,148,472,21,32,209,234,925,148,236,21,463,48,57,0,query_sparse_16_29,eu2005
0,0,0,62,0,0,0,0,0,0,0,0,0,0,85,query_dense_4_42,eu2005
0,88,239,117,5,232,99,109,0,177,117,140,166,239,0,query_sparse_16_188,eu2005
0,89,512,273,8,434,121,437,205,164,273,607,297,149,0,query_sparse_24_72,eu2005
0,44,383,95,1,203,49,683,201,16,58,125,79,35,67,query_dense_16_147,eu2005
0,61,90,190,6,34,82,43,203,113,176,168,622,258,189,query_dense_32_74,eu2005
0,11,51,57,0,7,22,66,36,22,32,144,238,71,150,query_dense_24_153,eu2005
0,43,141,58,4,83,63,279,171,78,62,280,81,75,0,query_sparse_8_149,eu2005
0,8,31,98,0,0,0,0,0,0,0,0,104,152,0,query_dense_4_72,eu2005
0,34,1,40,0,0,50,26,0,86,16,27,115,35,93,query_dense_16_192,eu2005
0,17,136,118,1,117,7,89,114,40,118,349,78,87,0,query_sparse_8_176,eu2005
0,111,215,84,19,187,142,160,147,271,82,247,100,114,48,query_sparse_16_24,eu2005
0,53,522,346,2,315,50,619,159,48,336,690,148,322,109,query_dense_32_96,eu2005
0,22,124,237,0,95,15,125,0,26,162,386,228,324,50,query_dense_16_132,eu2005
0,121,814,18,11,516,196,2425,628,35,17,500,27,77,0,query_sparse_24_175,eu2005
0,160,1060,64,25,796,242,2024,1133,68,68,168,17,40,0,query_sparse_32_104,eu2005
0,41,169,54,7,20,58,956,72,94,47,193,128,191,58,query_dense_16_61,eu2005
0,66,457,344,6,261,59,376,517,114,331,873,384,289,262,query_dense_32_69,eu2005
0,284,725,47,44,556,424,1780,734,302,47,265,32,167,0,query_sparse_32_65,eu2005
0,151,1023,71,23,685,243,1408,964,118,75,378,36,25,0,query_sparse_24_42,eu2005
0,73,502,94,2,319,96,594,182,101,92,337,116,363,0,query_sparse_16_32,eu2005
0,61,439,174,10,225,52,282,361,108,147,479,142,70,186,query_dense_32_22,eu2005
0,9,11,87,0,0,0,0,0,26,80,71,0,0,0,query_dense_4_157,eu2005
0,10,53,114,0,0,15,85,0,25,51,84,201,52,138,query_dense_16_190,eu2005
0,50,296,123,10,200,60,1010,502,98,70,116,131,318,243,query_dense_24_169,eu2005
0,54,146,348,1,130,82,105,0,110,350,192,77,55,58,query_sparse_16_165,eu2005
0,80,896,114,10,720,105,1252,336,68,113,365,75,171,0,query_sparse_24_102,eu2005
0,28,100,182,0,47,0,0,0,28,143,352,72,130,0,query_sparse_8_32,eu2005
0,143,1103,43,21,672,213,1631,708,63,44,352,39,81,0,query_sparse_24_108,eu2005
0,3,38,17,0,0,4,111,0,0,0,0,35,30,46,query_dense_8_16,eu2005
0,144,794,38,29,530,213,1585,487,71,37,171,6,100,0,query_sparse_24_171,eu2005
0,116,657,173,14,562,171,910,177,118,174,399,20,105,50,query_sparse_24_98,eu2005
0,4,12,216,0,0,0,0,0,0,0,0,203,136,0,query_dense_4_151,eu2005
0,187,814,290,31,757,247,623,727,228,247,454,74,106,0,query_sparse_32_81,eu2005
0,42,491,150,11,83,68,1598,320,73,168,537,261,545,121,query_dense_32_23,eu2005
0,37,274,104,6,208,43,229,457,71,96,297,190,101,106,query_dense_16_1,eu2005
0,85,1023,32,7,1038,111,812,86,8,22,188,72,117,63,query_sparse_32_97,eu2005
0,211,1129,96,20,1033,319,1467,502,126,106,347,0,0,0,query_sparse_32_107,eu2005
0,39,163,37,1,85,65,349,215,72,37,155,16,99,0,query_sparse_8_177,eu2005
0,21,114,137,1,86,43,616,134,20,142,208,72,87,0,query_sparse_8_55,eu2005
0,91,696,194,6,574,122,1254,143,82,192,596,122,217,116,query_sparse_32_149,eu2005
0,17,12,121,0,0,0,0,0,39,120,54,0,0,0,query_dense_4_32,eu2005
0,8,52,83,0,0,9,96,0,11,10,78,134,54,178,query_dense_16_21,eu2005
0,148,530,359,11,407,157,280,373,214,361,910,232,218,0,query_sparse_32_69,eu2005
0,63,917,36,11,589,93,2072,260,39,38,709,50,69,0,query_sparse_24_103,eu2005
0,206,568,126,66,417,324,540,378,227,135,346,67,59,0,query_sparse_24_55,eu2005
0,50,113,97,0,74,68,163,180,41,99,78,161,23,0,query_sparse_8_182,eu2005
0,88,356,13,11,216,144,1511,243,35,13,281,0,0,0,query_sparse_16_66,eu2005
0,49,611,229,5,308,37,914,171,45,185,568,159,285,52,query_dense_24_130,eu2005
0,38,400,203,6,330,36,524,145,53,192,505,277,333,155,query_dense_24_73,eu2005
0,385,647,178,58,654,546,707,659,442,193,181,136,182,0,query_sparse_32_47,eu2005
0,56,623,58,3,562,80,547,550,38,59,115,103,249,43,query_sparse_16_83,eu2005
0,10,8,50,0,0,0,0,0,22,46,50,0,0,0,query_dense_4_65,eu2005
0,206,1623,62,27,800,300,2738,667,179,65,517,64,14,0,query_sparse_32_74,eu2005
0,127,856,144,13,825,194,820,647,92,146,309,137,187,0,query_sparse_32_13,eu2005
0,42,686,113,3,220,58,1702,555,12,112,268,60,25,0,query_dense_24_58,eu2005
0,16,164,52,0,148,12,74,0,26,50,105,85,101,62,query_dense_8_123,eu2005
0,170,634,51,36,489,244,1287,152,282,52,584,95,89,23,query_sparse_32_103,eu2005
0,208,946,84,39,651,332,1756,608,204,88,215,106,95,0,query_sparse_32_169,eu2005
0,51,274,129,4,204,70,226,384,50,133,347,0,0,0,query_sparse_8_184,eu2005
0,180,985,127,21,881,264,1871,799,150,135,208,0,0,0,query_sparse_32_118,eu2005
0,21,347,99,4,165,27,248,91,36,88,504,124,25,118,query_dense_16_69,eu2005
0,52,942,88,5,752,64,1277,366,37,86,410,62,105,42,query_dense_24_71,eu2005
0,81,531,149,2,457,69,378,641,65,156,465,0,0,0,query_sparse_16_110,eu2005
0,54,66,115,2,36,68,120,0,128,114,68,168,153,0,query_sparse_8_44,eu2005
0,107,716,15,13,172,175,1733,213,86,16,576,23,26,0,query_sparse_16_89,eu2005
0,9,80,48,0,0,9,176,0,10,9,75,93,19,82,query_dense_8_189,eu2005
0,35,272,34,0,297,58,633,0,11,29,149,49,110,61,query_sparse_16_167,eu2005
0,37,330,15,1,202,53,667,405,45,16,273,0,0,0,query_sparse_8_105,eu2005
0,170,897,13,31,821,259,1850,417,128,14,167,25,50,0,query_sparse_32_192,eu2005
0,92,706,86,12,608,130,799,701,8,87,436,35,87,0,query_sparse_24_161,eu2005
0,70,259,125,8,263,106,402,267,90,129,313,66,95,0,query_sparse_16_155,eu2005
0,88,241,100,13,212,115,395,61,123,103,347,142,41,26,query_sparse_16_71,eu2005
0,61,138,191,1,95,105,268,133,95,224,283,519,421,315,query_dense_32_47,eu2005
0,85,467,10,16,267,130,925,105,73,10,136,15,42,0,query_sparse_16_96,eu2005
0,54,474,250,10,425,45,363,285,36,231,542,68,47,80,query_dense_32_190,eu2005
0,150,1056,24,13,837,192,1897,347,55,26,435,9,14,0,query_sparse_32_19,eu2005
0,105,866,81,8,622,161,1259,542,42,82,322,106,51,0,query_sparse_24_67,eu2005
0,46,130,24,2,96,66,357,230,70,24,184,29,48,0,query_sparse_8_6,eu2005
0,3,291,24,0,293,0,0,0,10,24,36,0,0,48,query_dense_8_51,eu2005
0,58,246,71,7,211,64,735,465,95,71,357,223,77,116,query_dense_24_122,eu2005
0,130,788,274,15,591,154,985,334,146,276,749,305,330,0,query_sparse_32_113,eu2005
0,73,520,75,6,458,114,482,528,97,78,170,105,32,0,query_sparse_16_25,eu2005
0,58,221,46,1,129,79,195,288,90,47,273,91,128,0,query_sparse_8_50,eu2005
0,56,282,174,4,266,60,282,130,80,178,456,94,26,0,query_sparse_16_176,eu2005
0,8,67,145,0,0,14,43,0,32,133,32,213,123,88,query_dense_16_37,eu2005
0,8,61,35,0,0,8,125,124,5,11,281,67,110,25,query_dense_8_48,eu2005
0,2,43,113,0,0,0,0,0,0,0,0,117,165,0,query_dense_4_153,eu2005
0,37,67,32,7,65,0,0,0,113,17,325,38,46,36,query_sparse_8_12,eu2005
0,16,93,53,1,13,24,140,43,36,53,88,109,78,119,query_dense_16_98,eu2005
0,16,204,123,5,26,22,29,152,40,39,765,323,171,142,query_dense_24_56,eu2005
0,102,574,30,9,446,149,802,454,104,32,199,37,20,0,query_sparse_16_69,eu2005
0,36,320,254,15,96,43,414,179,90,182,542,243,376,157,query_dense_32_128,eu2005
0,104,849,156,8,753,124,486,538,94,161,489,87,195,0,query_sparse_24_113,eu2005
0,18,176,124,2,166,30,110,177,55,48,330,229,231,262,query_dense_32_70,eu2005
0,201,1038,20,29,631,322,2251,457,55,21,317,0,0,0,query_sparse_32_12,eu2005
0,110,1014,40,16,741,178,1687,414,108,43,543,16,90,0,query_sparse_32_70,eu2005
0,37,585,85,6,391,42,526,117,36,64,301,182,54,131,query_dense_16_35,eu2005
0,42,84,157,4,38,52,282,156,71,152,354,291,266,198,query_dense_24_47,eu2005
0,40,248,193,4,129,34,273,247,60,176,386,266,185,152,query_dense_24_140,eu2005
0,35,186,196,3,141,41,683,234,55,203,430,321,328,21,query_dense_16_176,eu2005
0,70,1171,182,9,857,78,856,551,92,148,1107,272,381,70,query_dense_32_186,eu2005
0,105,1011,131,17,538,178,1358,187,71,135,284,98,142,0,query_sparse_24_73,eu2005
0,92,642,54,12,593,153,948,170,83,51,306,88,236,45,query_sparse_24_191,eu2005
0,328,1442,23,51,960,462,1384,931,164,27,600,44,32,0,query_sparse_32_115,eu2005
0,160,189,274,10,84,228,356,0,219,272,147,317,99,0,query_sparse_16_77,eu2005
0,4,23,44,0,0,5,151,0,0,0,0,70,32,81,query_dense_8_14,eu2005
0,148,632,69,16,207,193,622,371,423,72,721,0,0,33,query_sparse_16_116,eu2005
0,46,647,147,7,67,59,1434,369,66,144,458,165,363,42,query_dense_24_33,eu2005
0,142,814,229,14,644,219,894,872,221,226,503,30,17,0,query_sparse_24_142,eu2005
0,20,54,99,0,0,24,197,0,37,81,51,186,55,181,query_dense_16_108,eu2005
0,2,43,32,0,0,3,165,0,0,0,0,65,44,87,query_dense_8_75,eu2005
0,5,28,121,0,0,0,0,0,0,0,0,128,135,0,query_dense_4_79,eu2005
0,88,612,16,11,353,144,1654,273,79,15,397,15,45,0,query_sparse_16_191,eu2005
0,42,152,91,1,117,50,46,263,44,88,17,149,108,0,query_sparse_8_110,eu2005
0,17,76,79,1,0,21,115,239,33,70,46,80,201,112,query_dense_16_102,eu2005
0,15,85,104,0,1,31,124,0,39,67,136,302,71,232,query_dense_32_194,eu2005
0,88,182,125,19,116,114,819,399,150,124,153,230,406,93,query_dense_24_172,eu2005
0,258,809,86,51,668,383,908,244,292,91,414,100,121,0,query_sparse_32_51,eu2005
0,23,89,71,0,60,39,92,0,61,29,158,81,60,54,query_sparse_8_49,eu2005
0,29,102,96,0,0,35,257,481,48,27,308,460,79,184,query_dense_32_64,eu2005
0,16,92,46,5,7,8,180,157,15,6,103,76,32,85,query_dense_8_67,eu2005
0,54,102,126,3,16,54,207,0,68,132,149,185,37,0,query_sparse_8_103,eu2005
0,63,506,107,23,136,71,1538,430,129,122,678,246,186,171,query_dense_32_141,eu2005
0,175,704,155,23,559,291,969,660,269,155,517,179,368,0,query_sparse_32_144,eu2005
0,1,63,32,0,0,1,168,0,0,0,0,58,38,69,query_dense_8_17,eu2005
0,34,61,53,0,17,44,119,0,71,53,73,108,107,61,query_dense_8_50,eu2005
0,49,6,74,10,6,64,56,62,108,25,84,228,116,166,query_dense_24_197,eu2005
0,45,106,166,3,49,37,197,0,66,167,134,177,62,0,query_sparse_8_107,eu2005
0,214,855,45,26,539,315,2097,653,27,46,89,0,0,0,query_sparse_32_162,eu2005
0,28,385,106,3,52,45,781,554,32,104,239,96,239,58,query_dense_16_5,eu2005
0,26,92,25,1,80,0,0,0,34,12,150,36,45,31,query_sparse_8_47,eu2005
0,23,18,136,8,4,18,7,0,35,15,129,323,60,200,query_dense_24_11,eu2005
0,207,849,102,39,842,266,890,696,286,111,231,120,124,16,query_sparse_32_185,eu2005
0,135,275,71,17,246,200,270,175,168,77,174,104,202,0,query_sparse_16_39,eu2005
0,94,805,0,10,364,162,2401,246,0,0,0,0,0,0,query_sparse_24_128,eu2005
0,165,958,74,19,738,267,1873,190,28,71,120,132,224,0,query_sparse_32_42,eu2005
0,9,46,110,0,0,0,0,0,0,0,0,133,151,0,query_dense_4_179,eu2005
0,30,32,35,0,0,35,166,0,50,27,86,84,29,61,query_dense_8_178,eu2005
0,14,194,63,2,144,17,223,281,19,63,230,79,130,0,query_sparse_8_192,eu2005
0,161,620,48,24,313,270,1625,510,42,49,304,70,31,0,query_sparse_24_96,eu2005
0,54,136,114,2,56,76,184,0,99,110,119,163,245,0,query_sparse_8_156,eu2005
0,13,29,30,0,20,18,38,48,46,25,33,45,131,65,query_dense_8_40,eu2005
0,88,792,100,8,647,135,1013,498,56,105,445,74,29,0,query_sparse_24_156,eu2005
0,0,0,63,0,0,0,0,0,0,0,0,0,0,101,query_dense_4_47,eu2005
0,15,84,144,1,14,18,229,0,32,137,147,233,155,126,query_dense_16_55,eu2005
0,38,638,136,1,364,34,1117,326,28,125,311,0,0,102,query_dense_24_31,eu2005
0,184,885,160,40,580,249,697,882,153,162,905,0,0,0,query_sparse_32_63,eu2005
0,76,531,96,17,270,103,1364,296,63,98,265,0,0,0,query_sparse_16_112,eu2005
0,21,313,92,5,7,47,406,188,51,68,366,309,300,185,query_dense_32_175,eu2005
0,223,1381,70,42,894,328,2094,697,148,75,315,0,0,0,query_sparse_32_1,eu2005
0,24,67,131,1,53,41,79,0,125,103,161,0,0,82,query_sparse_8_124,eu2005
0,29,339,96,1,289,50,264,440,36,100,502,0,0,0,query_sparse_8_58,eu2005
0,82,736,75,2,608,102,943,240,42,79,305,104,207,0,query_sparse_24_116,eu2005
0,141,673,23,31,437,199,847,1007,127,23,249,49,51,0,query_sparse_24_46,eu2005
0,5,112,49,0,0,6,223,169,7,9,85,94,252,40,query_dense_8_181,eu2005
0,165,683,66,33,481,226,1045,400,177,68,511,103,22,0,query_sparse_24_174,eu2005
0,234,879,36,35,512,369,2411,635,480,36,435,12,88,0,query_sparse_32_10,eu2005
0,88,530,36,12,285,151,837,97,154,35,522,65,76,0,query_sparse_16_200,eu2005
0,27,219,116,8,28,32,569,173,56,114,306,218,248,153,query_dense_24_12,eu2005
0,6,25,83,0,0,0,0,0,32,68,87,0,0,0,query_dense_4_20,eu2005
0,86,751,242,2,707,90,829,314,73,205,452,223,271,65,query_sparse_24_44,eu2005
0,86,287,166,24,152,129,925,287,179,201,390,299,511,133,query_dense_32_62,eu2005
0,32,153,121,4,61,46,352,112,33,124,325,85,70,0,query_sparse_8_195,eu2005
0,9,28,54,0,0,10,67,0,18,40,60,84,15,154,query_dense_16_20,eu2005
0,231,794,22,57,713,355,1815,355,202,23,188,33,82,0,query_sparse_32_99,eu2005
0,17,19,146,7,26,15,28,51,31,40,223,250,164,224,query_dense_24_144,eu2005
0,21,572,183,4,209,29,416,584,33,161,773,207,288,142,query_dense_24_191,eu2005
0,9,29,120,0,0,0,0,0,34,101,85,0,0,0,query_dense_4_195,eu2005
0,18,289,27,1,222,21,290,386,21,27,243,29,49,0,query_sparse_8_118,eu2005
0,98,669,45,12,272,164,1259,266,3,43,177,41,102,0,query_sparse_16_31,eu2005
0,65,650,270,5,238,74,1214,244,50,217,797,361,241,44,query_dense_24_37,eu2005
0,23,170,0,0,0,0,0,377,0,0,0,0,0,0,query_dense_4_31,eu2005
0,22,44,192,0,0,30,35,0,36,188,52,231,127,40,query_dense_8_119,eu2005
0,39,212,43,0,164,39,187,359,75,43,332,65,125,0,query_sparse_8_92,eu2005
0,170,726,161,28,600,287,1349,517,40,164,309,0,0,0,query_sparse_32_165,eu2005
0,10,34,95,0,12,13,45,50,0,11,95,336,115,187,query_dense_24_171,eu2005
0,11,5,108,0,0,21,5,0,17,17,102,269,72,213,query_dense_24_54,eu2005
0,5,15,98,0,0,0,0,0,24,88,64,0,0,0,query_dense_4_21,eu2005
0,73,296,85,4,77,106,1066,194,135,101,369,206,349,115,query_dense_24_134,eu2005
0,70,715,419,4,645,59,310,299,65,418,1015,412,392,123,query_dense_32_33,eu2005
0,50,29,101,0,0,59,38,0,112,19,148,277,71,218,query_dense_24_90,eu2005
0,130,1065,142,16,819,161,1115,381,124,138,745,131,124,41,query_sparse_32_67,eu2005
0,313,519,252,68,468,415,560,98,416,288,324,209,170,26,query_sparse_32_48,eu2005
0,43,197,32,3,108,69,475,460,69,32,139,25,79,0,query_sparse_8_162,eu2005
0,9,56,73,0,0,12,130,0,18,36,69,117,17,88,query_dense_8_128,eu2005
0,209,857,102,40,605,321,2171,458,100,106,550,15,51,0,query_sparse_32_93,eu2005
0,27,741,50,2,680,26,318,434,19,44,202,78,158,44,query_sparse_16_64,eu2005
0,34,391,140,2,281,28,217,0,66,89,511,168,57,129,query_dense_24_93,eu2005
0,162,654,74,27,449,255,1401,247,170,77,160,52,62,0,query_sparse_24_134,eu2005
0,21,17,102,0,0,0,0,0,34,97,148,0,0,0,query_dense_4_160,eu2005
0,0,31,55,0,0,1,88,0,2,9,34,82,18,90,query_dense_8_90,eu2005
0,0,0,49,0,0,0,0,0,0,0,0,0,0,81,query_dense_4_108,eu2005
0,5,37,117,0,8,0,0,0,25,110,90,152,34,48,query_dense_8_190,eu2005
0,21,276,115,0,0,27,397,262,19,26,337,521,134,216,query_dense_32_41,eu2005
0,21,68,56,0,0,18,180,151,13,14,43,123,183,45,query_dense_8_98,eu2005
0,9,29,121,0,0,0,0,0,34,103,79,0,0,0,query_dense_4_126,eu2005
0,68,322,135,7,189,126,668,0,108,136,333,134,238,0,query_sparse_16_120,eu2005
0,225,836,52,31,561,344,1883,308,123,56,214,0,0,0,query_sparse_32_77,eu2005
