Data,Pattern,Algorithm,Load and preprocess time,Filtering time,Ordering time,Enumeration time,Total time,#Embeddings
yeast,query_sparse_24_60,DPiso,0.00527417,0.00037291,1.84e-05,0.05732828,0.06299376,5401657
yeast,query_dense_24_86,VF2++,0.00557173,0.00038764,4.732e-05,594.77787583,594.78388252,7225504
yeast,query_dense_16_97,ORBIT,0.00511615,0.00096571,3.556e-05,2.192e-05,0.006139339999999999,324
yeast,query_dense_8_142,GraphQL,0.00523274,0.00087075,1.594e-05,0.04426857,0.050388,121620
yeast,query_dense_8_61,GraphQL,0.00492965,0.00061913,1.612e-05,0.0352456,0.0408105,15678
yeast,query_sparse_24_121,DPiso,0.00518943,0.00056105,2.053e-05,0.4032484,0.40901941,31897922
yeast,query_dense_24_62,TurboISO,0.00529175,0.00044359,3.23e-05,0.26993611,0.27570375,34411
yeast,query_sparse_16_103,TurboISO,0.01728519,0.00018999,2.459e-05,3.764e-05,0.01753741,2464
yeast,query_dense_4_150,ORBIT,0.02212376,0.00107812,1.912e-05,0.00055253,0.023773529999999998,6346
yeast,query_dense_4_82,DPiso,0.0050163,8.424e-05,1.477e-05,0.00011809,0.0052334,801
yeast,query_dense_24_109,VF2++,0.00521826,0.00034331,4.861e-05,1.90644358,1.9120537599999998,833072
yeast,query_sparse_24_149,TurboISO,0.02644288,0.00022592,2.858e-05,40.88212998,40.908827360000004,5374816831
yeast,query_dense_32_145,GraphQL,0.00569212,0.00088656,2.435e-05,0.26153988,0.26814291,94160
yeast,query_dense_8_186,GraphQL,0.0286204,0.00084649,2.024e-05,0.09112117,0.1206083,77116
yeast,query_sparse_16_159,GraphQL,0.00524407,0.00068238,1.943e-05,87.96913688,87.97508275999999,152012036
yeast,query_dense_32_142,DPiso,0.0051623,0.00061513,1.872e-05,0.07462109,0.08041724,4464
yeast,query_dense_4_33,VF2++,0.00566741,8.167e-05,3.441e-05,0.00019007,0.00597356,24034
yeast,query_sparse_8_63,DPiso,0.00527137,0.00041855,1.717e-05,0.03862881,0.0443359,538362
yeast,query_dense_4_109,ORBIT,0.00494049,0.00092733,1.641e-05,0.00015271,0.006036939999999999,10995
yeast,query_sparse_16_40,ORBIT,0.02003595,0.00146561,4.116e-05,0.03435196,0.05589468,4263250
yeast,query_dense_16_19,GraphQL,0.01664439,0.00039324,2.129e-05,1.966e-05,0.01707858,38
yeast,query_sparse_8_121,GraphQL,0.02402668,0.00022486,1.587e-05,0.00062289,0.024890300000000004,2558
yeast,query_dense_32_77,VF2++,0.00534675,0.00037192,5.461e-05,5.24031827,5.24609155,31399488
yeast,query_sparse_32_85,DPiso,0.00530071,0.00059612,1.981e-05,0.06744044,0.07335708,152656
yeast,query_dense_32_3,TurboISO,0.02435709,0.00045616,3.212e-05,1.25082975,1.27567512,10124160
yeast,query_sparse_32_169,ORBIT,0.00610603,0.00190705,0.00011526,482.19042698,482.19855531999997,68200326340
yeast,query_dense_32_115,ORBIT,0.02414403,0.00174252,0.00012355,5.62952443,5.65553453,501190964
yeast,query_dense_4_22,DPiso,0.00626122,0.00024023,1.582e-05,0.00031321,0.00683048,308
yeast,query_dense_24_187,TurboISO,0.01837259,0.00013523,2.575e-05,0.00046638,0.01899995,552
yeast,query_sparse_16_147,TurboISO,0.0225796,0.0001522,2.407e-05,0.02915691,0.051912780000000006,3340481
yeast,query_dense_32_151,DPiso,0.0058363,0.00077093,1.941e-05,21.01172761,21.01835425,24280
yeast,query_sparse_24_9,TurboISO,0.01228802,0.00039866,3.414e-05,1182.78387219,1182.79659301,93355092276
yeast,query_sparse_8_113,VF2++,0.02134426,0.00013037,3.517e-05,0.00303217,0.024541970000000003,6014
yeast,query_sparse_24_21,DPiso,0.00529564,0.00046814,1.939e-05,0.38566979,0.39145296,15767136
yeast,query_dense_32_185,ORBIT,0.01698702,0.0014757,0.00014787,0.00022939,0.01883998,3564
yeast,query_dense_16_118,VF2++,0.00519985,0.00023463,3.992e-05,0.00453484,0.010009239999999999,2196
yeast,query_dense_16_109,DPiso,0.00488691,0.00029243,1.763e-05,0.03313302,0.03832999,501487
yeast,query_dense_4_94,DPiso,0.00574465,7.852e-05,1.374e-05,6.635e-05,0.00590326,228
yeast,query_dense_32_180,TurboISO,0.00516912,0.00034327,3.092e-05,0.18476529,0.1903086,388962
yeast,query_dense_8_54,DPiso,0.00506179,0.00020849,1.485e-05,0.00573247,0.0110176,27012
yeast,query_dense_4_24,DPiso,0.00537268,0.00014571,1.685e-05,0.00018104,0.005716280000000001,2862
yeast,query_dense_24_200,DPiso,0.0051179,0.00032253,1.922e-05,0.18852838,0.19398803,1615824
yeast,query_sparse_8_102,VF2++,0.01824279,0.00013462,3.398e-05,0.00026845,0.018679839999999996,417
yeast,query_dense_24_56,ORBIT,0.01313049,0.00167287,8.544e-05,0.05048064,0.06536944,1717632
yeast,query_sparse_16_78,GraphQL,0.00525831,0.00042608,0.0002282,0.02845961,0.0343722,1686
yeast,query_sparse_16_34,VF2++,0.01180688,0.00024763,4.218e-05,1.64382478,1.65592147,62603522
yeast,query_sparse_24_81,VF2++,0.00528195,0.00038659,4.188e-05,185.71070067,185.71641109,7469107125
yeast,query_sparse_16_125,ORBIT,0.00546569,0.00115671,3.913e-05,0.00352218,0.01018371,95436
yeast,query_dense_24_130,TurboISO,0.01778569,0.00025582,2.951e-05,0.01361888,0.0316899,20876
yeast,query_dense_24_79,TurboISO,0.01942138,0.0002812,2.922e-05,0.28277475,0.30250655000000004,15475992
yeast,query_dense_32_96,DPiso,0.00530859,0.00074158,2.067e-05,1.26676163,1.27283247,12221
yeast,query_dense_32_104,DPiso,0.00518341,0.00040455,1.704e-05,0.29886676,0.30447176000000004,287604
yeast,query_dense_24_46,ORBIT,0.00533479,0.00152856,7.152e-05,0.39725866,0.40419352999999997,8399500
yeast,query_dense_16_188,ORBIT,0.00540675,0.00156106,3.983e-05,0.1614674,0.16847504000000002,4018656
yeast,query_sparse_24_93,GraphQL,0.0051272,0.00065956,2.017e-05,200.12526927,200.1310762,1500488704
yeast,query_dense_24_200,TurboISO,0.01468696,0.00025704,2.872e-05,0.02055224,0.03552496,1615824
yeast,query_dense_4_170,DPiso,0.00553258,0.00018812,1.581e-05,0.00028418,0.0060206899999999995,330
yeast,query_dense_32_195,TurboISO,0.01499986,0.0004101,3.291e-05,0.47262962,0.48807248999999997,545307
yeast,query_dense_24_14,DPiso,0.00540744,0.00027212,1.668e-05,0.01132768,0.017023919999999998,7780
yeast,query_dense_8_115,TurboISO,0.00522673,0.00045816,2.486e-05,0.05073877,0.05644852,513656
yeast,query_dense_24_153,TurboISO,0.01236382,0.00031678,3.106e-05,0.08668421,0.09939587,189072
yeast,query_dense_4_196,DPiso,0.00554518,0.00011914,1.562e-05,0.0002629,0.0059428400000000004,1366
yeast,query_dense_32_45,VF2++,0.02240404,0.00044506,5.24e-05,0.15012309,0.17302458999999998,320256
yeast,query_dense_8_29,GraphQL,0.01561311,0.00094348,1.485e-05,0.02618257,0.042754009999999995,17363
yeast,query_sparse_16_95,GraphQL,0.00536054,0.00169921,1.865e-05,936.70177778,936.70885618,1741623316
yeast,query_dense_8_122,ORBIT,0.02939061,0.00254333,2.45e-05,4.757e-05,0.032006009999999994,72
yeast,query_dense_32_157,VF2++,0.00959697,0.00040535,5.253e-05,516.28701615,516.297071,7853460086
yeast,query_dense_8_198,TurboISO,0.01821846,4.595e-05,2.181e-05,7.12e-06,0.018293339999999998,1
yeast,query_dense_4_185,GraphQL,0.00511945,0.00010616,1.444e-05,3.351e-05,0.00527356,187
yeast,query_sparse_8_167,GraphQL,0.00509483,0.0010341,1.689e-05,1.10193696,1.10808278,747718
yeast,query_dense_24_8,VF2++,0.01696845,0.0005385,4.878e-05,0.22659647,0.24415219999999999,1078506
yeast,query_dense_4_90,VF2++,0.02197161,7.627e-05,3.217e-05,0.00016836,0.02224841,16053
yeast,query_sparse_8_76,TurboISO,0.02728482,0.0002131,2.386e-05,0.00916221,0.03668399,510075
yeast,query_dense_16_1,DPiso,0.00535292,0.0001851,1.594e-05,0.01115023,0.01670419,222777
yeast,query_sparse_8_35,ORBIT,0.00502565,0.00096864,2.205e-05,8.187e-05,0.006098210000000001,2139
yeast,query_dense_4_88,GraphQL,0.00619095,0.00035149,1.756e-05,0.01841093,0.02497093,15750
yeast,query_sparse_16_63,DPiso,0.00533548,0.00026852,1.757e-05,0.67926384,0.6848854099999999,188841
yeast,query_sparse_24_157,GraphQL,0.00517636,0.00085695,2.164e-05,454.43891666,454.44497161000004,1427626996
yeast,query_sparse_32_103,VF2++,0.02902329,0.00038956,4.957e-05,23.35933218,23.3887946,2263617744
yeast,query_dense_4_180,TurboISO,0.01916008,9.878e-05,2.093e-05,0.00010083,0.019380619999999998,13294
yeast,query_dense_16_109,VF2++,0.02267694,0.00019222,4.111e-05,0.03702796,0.059938229999999995,501487
yeast,query_dense_8_103,DPiso,0.00535201,7.419e-05,1.471e-05,1.046e-05,0.0054513700000000005,38
yeast,query_dense_32_64,TurboISO,0.02555622,0.00016649,2.687e-05,0.00067174,0.026421319999999998,1152
yeast,query_dense_32_132,GraphQL,0.01698166,0.00089405,2.339e-05,2.43e-05,0.017923400000000003,120
yeast,query_dense_32_183,VF2++,0.02459242,0.00048056,5.474e-05,0.00086581,0.025993530000000004,162
yeast,query_sparse_32_7,ORBIT,0.01779572,0.00151414,0.00012935,55.361556,55.38099521,3290590420
yeast,query_dense_24_41,TurboISO,0.00476501,0.00014152,2.686e-05,0.00106215,0.005995540000000001,4200
yeast,query_dense_4_98,TurboISO,0.0100876,0.00040187,7.153e-05,0.00011186,0.010672860000000001,12402
yeast,query_dense_4_52,TurboISO,0.01741402,0.00015366,2.218e-05,4.633e-05,0.01763619,5375
yeast,query_dense_32_55,ORBIT,0.00510407,0.00164244,0.00012549,12.65953041,12.66640241,885916440
yeast,query_dense_4_118,VF2++,0.00827811,7.212e-05,3.464e-05,7.09e-06,0.00839196,24
yeast,query_dense_8_1,VF2++,0.01868157,9.917e-05,3.311e-05,0.00635608,0.02516993,149616
yeast,query_dense_16_114,GraphQL,0.0052182,0.00056508,1.855e-05,4.984e-05,0.00585167,24
yeast,query_dense_32_37,TurboISO,0.00478713,0.00031176,2.902e-05,0.01565261,0.02078052,25992
yeast,query_dense_16_108,TurboISO,0.02398841,0.00024167,2.74e-05,0.74391811,0.76817559,940839
yeast,query_dense_16_100,GraphQL,0.00504655,0.00061671,1.856e-05,0.00345281,0.009134630000000001,65316
yeast,query_dense_24_136,GraphQL,0.01645861,0.00069715,2.05e-05,0.06317783,0.08035409,462999
yeast,query_dense_16_100,DPiso,0.00547567,0.00024234,1.664e-05,0.00394952,0.009684169999999999,65316
yeast,query_dense_8_58,VF2++,0.00470968,9.427e-05,3.33e-05,1.048e-05,0.00484773,30
yeast,query_dense_16_99,ORBIT,0.01850443,0.00162575,4.107e-05,0.00460191,0.02477316,416185
yeast,query_dense_24_57,DPiso,0.00537996,0.00032554,1.713e-05,0.00257386,0.00829649,7224
yeast,query_sparse_16_177,ORBIT,0.00504475,0.00115727,4.254e-05,0.00015305,0.00639761,1747
yeast,query_sparse_16_154,DPiso,0.00533355,0.00028406,1.685e-05,13.72126423,13.726898689999999,86693715
yeast,query_sparse_8_171,VF2++,0.0051061,0.00015831,3.365e-05,0.09683825,0.10213631,85004
yeast,query_dense_4_143,TurboISO,0.02802443,0.00033761,2.675e-05,0.00059526,0.028984049999999997,61748
yeast,query_sparse_16_153,GraphQL,0.00569696,0.00046315,1.839e-05,0.07913609,0.08531459000000001,127392
yeast,query_sparse_32_105,DPiso,0.0052457,0.00029919,1.815e-05,459.15290621,459.15846925000005,2383018560
yeast,query_sparse_8_89,VF2++,0.02366896,0.00014723,3.679e-05,0.02999396,0.053846939999999996,55436
yeast,query_sparse_24_65,ORBIT,0.02580969,0.00129238,6.654e-05,337.45228957,337.47945818,33094050772
yeast,query_dense_32_109,VF2++,0.02002646,0.00047611,5.369e-05,5.19233144,5.2128877000000005,2213694
yeast,query_sparse_24_94,VF2++,0.02426773,0.00037026,4.574e-05,480.69969897,480.7243827,36235902100
yeast,query_sparse_8_169,ORBIT,0.01619782,0.0010647,2.192e-05,2.44e-05,0.017308840000000006,51
yeast,query_dense_16_72,ORBIT,0.00554934,0.00158376,4.244e-05,0.0109838,0.01815934,478740
yeast,query_dense_16_109,GraphQL,0.01719897,0.0005021,1.837e-05,0.03965155,0.05737099,501487
yeast,query_dense_16_144,GraphQL,0.00566023,0.00075199,2.008e-05,0.06188577,0.06831807,1235619
yeast,query_dense_4_155,TurboISO,0.01609509,4.217e-05,3.177e-05,5.01e-06,0.01617404,1
yeast,query_sparse_16_56,GraphQL,0.00528263,0.00088668,1.829e-05,49.5850213,49.5912089,130150992
yeast,query_sparse_16_119,DPiso,0.00534904,0.00032428,1.658e-05,0.05352483,0.05921473,83519
yeast,query_dense_8_94,TurboISO,0.01999503,0.0001339,2.494e-05,0.00024878,0.02040265,21
yeast,query_dense_24_99,GraphQL,0.00502836,0.00092995,2.025e-05,0.02286213,0.028840690000000002,74924
yeast,query_sparse_24_139,VF2++,0.03123903,0.00033744,0.00014226,1.33794905,1.36966778,74934537
yeast,query_dense_16_172,ORBIT,0.01644604,0.00208417,4.029e-05,0.00575623,0.024326729999999998,127008
yeast,query_dense_4_31,DPiso,0.02037403,0.00012668,1.702e-05,0.00016773,0.020685460000000003,18335
yeast,query_dense_16_41,DPiso,0.00522539,0.00026474,1.545e-05,0.00011085,0.00561643,153
yeast,query_sparse_24_128,VF2++,0.01828294,0.00033873,4.562e-05,0.07948996,0.09815725,4177680
yeast,query_sparse_16_159,TurboISO,0.01578692,0.0002829,2.734e-05,1.44054706,1.45664422,152012036
yeast,query_dense_32_105,TurboISO,0.02520245,0.00016677,2.748e-05,9.448e-05,0.025491180000000002,324
yeast,query_sparse_8_48,GraphQL,0.00515632,0.00077679,1.474e-05,0.27308462,0.27903247,638568
yeast,query_dense_24_41,VF2++,0.02115333,0.00020439,4.377e-05,0.00060127,0.02200276,4200
yeast,query_dense_32_142,TurboISO,0.01371014,0.00034637,3.378e-05,0.00379924,0.01788953,4464
yeast,query_dense_4_68,TurboISO,0.0213558,0.00014763,2.067e-05,0.00022444,0.02174854,769
yeast,query_dense_24_194,ORBIT,0.02792434,0.00138812,6.494e-05,0.00028757,0.02966497,15680
yeast,query_sparse_8_80,VF2++,0.00469633,0.00013642,3.293e-05,0.0418382,0.046703879999999996,2873035
yeast,query_dense_24_156,GraphQL,0.00518993,0.00078228,1.923e-05,6.538e-05,0.00605682,214
yeast,query_sparse_24_4,TurboISO,0.02043417,0.00017905,2.694e-05,0.08788259,0.10852275,3228309
yeast,query_dense_16_165,GraphQL,0.00544535,0.00065797,1.874e-05,0.00046878,0.00659084,1560
yeast,query_dense_24_129,DPiso,0.00489512,0.00036577,1.699e-05,0.00166322,0.0069410999999999995,912
yeast,query_sparse_24_180,TurboISO,0.03446864,0.00016963,2.657e-05,0.24378987,0.27845471,19657668
yeast,query_dense_16_60,VF2++,0.01878197,0.00022,3.897e-05,0.00126594,0.02030688,316
yeast,query_dense_16_118,TurboISO,0.00518448,0.00019465,2.566e-05,0.00521916,0.01062395,2196
yeast,query_dense_4_144,DPiso,0.00503152,0.00012596,1.839e-05,0.00010481,0.00528068,5911
yeast,query_dense_4_50,GraphQL,0.00514975,8.987e-05,1.575e-05,2.42e-05,0.00527957,152
yeast,query_dense_8_19,DPiso,0.00541469,6.15e-05,1.453e-05,1.37e-05,0.0055044199999999995,77
yeast,query_dense_4_112,ORBIT,0.00606195,0.00097626,1.885e-05,3.098e-05,0.0070880399999999994,164
yeast,query_sparse_8_5,TurboISO,0.00553925,4.778e-05,2.382e-05,1.413e-05,0.00562498,72
yeast,query_sparse_16_32,VF2++,0.01353502,0.00018898,4.079e-05,0.00150085,0.01526564,11232
yeast,query_sparse_16_170,GraphQL,0.00527033,0.00078303,1.844e-05,11.60652003,11.612591830000001,12088503
yeast,query_dense_32_60,GraphQL,0.00523162,0.00088647,2.373e-05,2.4507447,2.45688652,1711384
yeast,query_sparse_16_34,ORBIT,0.00500137,0.00131878,3.916e-05,0.43328563,0.43964494,62603522
yeast,query_dense_24_120,DPiso,0.0175967,0.00036952,1.773e-05,0.08594538,0.10392933,7604
yeast,query_dense_4_151,TurboISO,0.02179727,0.000321,2.163e-05,0.00162484,0.02376474,74738
yeast,query_dense_24_156,DPiso,0.01311313,0.00046043,1.728e-05,0.00113886,0.0147297,214
yeast,query_dense_32_25,TurboISO,0.02336892,0.00032636,3.082e-05,1596.69814163,1596.72186773,5031732384
yeast,query_dense_4_55,DPiso,0.01962098,0.00011599,1.537e-05,0.00010765,0.01985999,496
yeast,query_sparse_8_182,ORBIT,0.01194779,0.00113919,2.185e-05,0.00183264,0.01494147,217944
yeast,query_sparse_16_114,ORBIT,0.03315168,0.00139273,4.104e-05,0.01046052,0.045045970000000005,347282
yeast,query_sparse_8_57,ORBIT,0.00497014,0.00104083,2.197e-05,3.964e-05,0.006072579999999998,1756
yeast,query_sparse_32_11,TurboISO,0.02340486,0.00039569,3.264e-05,223.80516317,223.82899636,21282083004
yeast,query_dense_24_113,GraphQL,0.00511984,0.00082774,2.056e-05,0.37089206,0.37686020000000003,2817522
yeast,query_dense_4_161,VF2++,0.01388067,4.962e-05,3.231e-05,2.118e-05,0.013983780000000001,1644
yeast,query_dense_8_38,TurboISO,0.02144612,9.054e-05,2.247e-05,3.441e-05,0.021593539999999998,81
yeast,query_dense_24_110,VF2++,0.02698202,0.00038053,4.457e-05,0.15562084,0.18302796000000002,7485712
yeast,query_sparse_24_149,DPiso,0.00509497,0.00037854,2.117e-05,41.60531063,41.610805309999996,5374816831
yeast,query_dense_24_6,ORBIT,0.00515089,0.00145091,7.383e-05,0.06017604,0.06685167,638592
yeast,query_dense_8_78,GraphQL,0.0246595,0.00026652,1.634e-05,0.00010199,0.02504435,147
yeast,query_dense_24_60,DPiso,0.00519104,0.00058717,1.709e-05,0.00330886,0.00910416,77617
yeast,query_dense_32_126,DPiso,0.00566956,0.00038397,1.821e-05,0.03205065,0.03812239,25152
yeast,query_dense_8_148,ORBIT,0.00517588,0.00129435,2.342e-05,0.00049016,0.00698381,21176
yeast,query_sparse_8_157,TurboISO,0.02739441,0.00020032,2.43e-05,0.01443444,0.04205347,1912
yeast,query_dense_8_110,VF2++,0.01705256,0.00011896,3.747e-05,0.1482542,0.16546319,689280
yeast,query_dense_16_187,TurboISO,0.0132689,0.0002576,2.908e-05,0.00014013,0.013695710000000002,9663
yeast,query_dense_4_24,TurboISO,0.01565225,0.00011431,2.055e-05,0.00017008,0.01595719,2862
yeast,query_dense_32_7,DPiso,0.02842141,0.00044232,1.868e-05,0.4830154,0.51189781,8700
yeast,query_sparse_8_70,GraphQL,0.02223264,0.00030505,1.637e-05,0.02352033,0.04607439000000001,78450
yeast,query_dense_16_54,DPiso,0.00537993,0.00026417,1.62e-05,0.00199879,0.00765909,2292
yeast,query_dense_16_154,VF2++,0.01997552,0.00023482,3.893e-05,2.12097795,2.1412272199999998,18831905
yeast,query_sparse_16_53,GraphQL,0.00578167,0.00050217,1.827e-05,0.0018203,0.00812241,6782
yeast,query_dense_24_164,ORBIT,0.00599489,0.00130414,7.8e-05,0.00771069,0.015087719999999999,49800
yeast,query_dense_32_31,ORBIT,0.00495794,0.00169666,0.00013045,0.01116809,0.01795314,225709
yeast,query_dense_24_49,VF2++,0.02370343,0.00046004,5.26e-05,0.06652258,0.09073865,89250
yeast,query_dense_4_123,VF2++,0.03744425,7.234e-05,3.223e-05,6.007e-05,0.03760889,7502
yeast,query_dense_24_35,TurboISO,0.02823122,0.00055771,3.356e-05,64.05396071,64.0827832,96648708
yeast,query_dense_16_39,ORBIT,0.01423281,0.00120575,4.262e-05,6.029e-05,0.01554147,188
yeast,query_dense_32_9,VF2++,0.02128939,0.00041481,5.361e-05,3.10969329,3.1314511,576
yeast,query_dense_8_60,TurboISO,0.03032033,4.909e-05,2.197e-05,6.319e-05,0.030454580000000002,224
yeast,query_sparse_24_6,TurboISO,0.00543016,0.00038401,3.061e-05,436.75398329,436.75982807,2241798534
yeast,query_sparse_32_62,VF2++,0.02147817,0.00038422,4.905e-05,0.66235782,0.68426926,71584240
yeast,query_dense_4_70,VF2++,0.02532114,7.036e-05,3.453e-05,9.779e-05,0.02552382,339
yeast,query_sparse_16_81,ORBIT,0.00486271,0.00152967,3.851e-05,1.43806026,1.4444911500000002,66903824
yeast,query_dense_16_80,ORBIT,0.03003569,0.00129928,4.183e-05,0.00065482,0.032031620000000004,1280
yeast,query_dense_16_108,DPiso,0.00564496,0.00045512,1.78e-05,2.55187889,2.55799677,940839
yeast,query_dense_16_161,TurboISO,0.00580902,0.00018315,2.611e-05,0.10269234,0.10871062,327620
yeast,query_sparse_16_108,TurboISO,0.02638072,0.00028083,2.85e-05,249.58643165,249.61312170000002,11898105620
yeast,query_dense_16_57,ORBIT,0.02214634,0.00126746,4.374e-05,0.0049102,0.028367740000000002,123525
yeast,query_sparse_8_154,GraphQL,0.00537697,0.00055722,1.482e-05,0.03077265,0.036721659999999996,67774
yeast,query_dense_16_4,VF2++,0.01700247,0.00023474,3.711e-05,0.00068507,0.01795939,4140
yeast,query_sparse_16_93,VF2++,0.01295975,0.00023854,4.799e-05,332.82470169,332.83794796999996,22654112846
yeast,query_dense_8_77,VF2++,0.01560037,0.00013771,3.304e-05,0.00186088,0.017632000000000002,3554
yeast,query_dense_8_130,ORBIT,0.00568909,0.00103267,2.404e-05,0.00021235,0.006958150000000001,1301
yeast,query_dense_8_188,DPiso,0.02409724,0.00018184,1.526e-05,3.162e-05,0.024325959999999997,125
yeast,query_dense_8_40,TurboISO,0.01675615,0.00048189,2.539e-05,0.08061623,0.09787966,286008
yeast,query_dense_24_175,VF2++,0.01902971,0.00037273,4.502e-05,0.08404014,0.1034876,28698
yeast,query_dense_8_84,ORBIT,0.0272568,0.00113833,2.608e-05,2.65e-05,0.02844771,8
yeast,query_dense_8_105,ORBIT,0.00492585,0.00094382,2.37e-05,1.15e-05,0.0059048699999999996,8
yeast,query_dense_8_34,GraphQL,0.00525384,0.00126192,1.525e-05,5.70537338,5.71190439,24152868
yeast,query_sparse_24_124,DPiso,0.00511678,0.00043193,2.254e-05,114.0080843,114.01365555,7631534561
yeast,query_sparse_24_135,ORBIT,0.00523055,0.00216182,6.854e-05,1095.56996393,1095.57742484,82629163216
yeast,query_sparse_24_175,ORBIT,0.00469835,0.0015341,6.91e-05,5.05356651,5.0598680599999994,507286600
yeast,query_dense_24_35,VF2++,0.0109149,0.00041664,4.464e-05,42.28954656,42.30092274,96648708
yeast,query_dense_8_135,DPiso,0.00545896,0.00011288,1.492e-05,2.792e-05,0.0056146799999999995,264
yeast,query_dense_4_41,DPiso,0.02249824,5.295e-05,1.397e-05,8.93e-06,0.022574089999999998,10
yeast,query_dense_24_161,VF2++,0.01724973,0.00034002,4.791e-05,1376.6383294,1376.65596706,11266071774
yeast,query_dense_4_194,GraphQL,0.0051674,6.419e-05,1.581e-05,1.472e-05,0.0052621199999999995,17
yeast,query_dense_16_25,DPiso,0.00537607,0.00058122,1.833e-05,0.11581536,0.12179098000000001,154
yeast,query_dense_8_172,DPiso,0.00562603,0.00014079,1.496e-05,8.084e-05,0.00586262,35
yeast,query_sparse_8_98,ORBIT,0.00484875,0.00128352,2.256e-05,0.00265332,0.008808149999999999,32140
yeast,query_dense_8_62,VF2++,0.00543645,0.00017294,3.478e-05,4.063e-05,0.005684799999999999,14
yeast,query_dense_8_131,VF2++,0.01908701,0.00010757,3.724e-05,0.00073306,0.019964880000000004,628
yeast,query_dense_4_64,ORBIT,0.02657023,0.00088633,1.829e-05,1.668e-05,0.027491530000000004,316
